observation_id,N_params_B,D_tokens_B,Q_score,source_file,family
supplementary_large_baseline_18,115.0,10000.0,,supplementary_large_baseline.csv,Telechat2-115B
supplementary_large_baseline_19,116.8,7047.3,,supplementary_large_baseline.csv,gpt-oss-120b
supplementary_large_baseline_20,120.0,106.0,,supplementary_large_baseline.csv,Galactica
supplementary_large_baseline_21,123.0,28861.8,,supplementary_large_baseline.csv,Mistral Large 2
supplementary_large_baseline_22,130.0,1668.0,,supplementary_large_baseline.csv,Step-Audio-Chat 130B
supplementary_large_baseline_23,130.0,800.0,,supplementary_large_baseline.csv,Step-1
supplementary_large_baseline_24,130.0,2468.0,,supplementary_large_baseline.csv,Step-Omni
supplementary_large_baseline_25,130.0,1000.0,,supplementary_large_baseline.csv,BlueLM 130B
supplementary_large_baseline_26,130.0,152.0,,supplementary_large_baseline.csv,GLM-130B
supplementary_large_baseline_27,132.0,12000.0,,supplementary_large_baseline.csv,DBRX
supplementary_large_baseline_28,135.0,13200.0,,supplementary_large_baseline.csv,Pangu Ultra
supplementary_large_baseline_29,135.0,500.0,,supplementary_large_baseline.csv,MEB
supplementary_large_baseline_30,137.0,681.2,,supplementary_large_baseline.csv,BIG-G 137B
supplementary_large_baseline_31,137.0,2080.0,,supplementary_large_baseline.csv,LaMDA
supplementary_large_baseline_32,137.0,2490.0,,supplementary_large_baseline.csv,FLAN 137B
supplementary_large_baseline_33,141.0,2766.0,,supplementary_large_baseline.csv,Mixtral 8x22B
supplementary_large_baseline_34,142.0,11328.0,,supplementary_large_baseline.csv,dots.llm1
supplementary_large_baseline_35,174.6,238.0,,supplementary_large_baseline.csv,GPT-3 175B (davinci)
supplementary_large_baseline_36,175.0,300.0,,supplementary_large_baseline.csv,MegaScale (175B)
supplementary_large_baseline_37,175.0,1000.0,,supplementary_large_baseline.csv,BlueLM 175B
supplementary_large_baseline_38,175.0,2.0,,supplementary_large_baseline.csv,OPT-IML (175B)
supplementary_large_baseline_39,175.0,1.3,,supplementary_large_baseline.csv,BlenderBot 3
supplementary_large_baseline_40,175.0,180.0,,supplementary_large_baseline.csv,OPT-175B
supplementary_large_baseline_41,176.0,38.0,,supplementary_large_baseline.csv,BLUUMI
supplementary_large_baseline_42,176.0,20.0,,supplementary_large_baseline.csv,BLOOMZ-176B
supplementary_large_baseline_43,176.2,366.0,,supplementary_large_baseline.csv,XuanYuan 2.0
supplementary_large_baseline_44,176.2,379.0,,supplementary_large_baseline.csv,BLOOM-176B
supplementary_large_baseline_45,178.0,300.0,,supplementary_large_baseline.csv,Jurassic-1-Jumbo
supplementary_large_baseline_46,180.0,3500.0,,supplementary_large_baseline.csv,Falcon-180B
supplementary_large_baseline_47,180.0,3601.9,,supplementary_large_baseline.csv,SenseChat
supplementary_large_baseline_48,200.0,1000.0,,supplementary_large_baseline.csv,Mi:dm 200B
supplementary_large_baseline_49,200.0,4000.0,,supplementary_large_baseline.csv,Amazon Titan
supplementary_large_baseline_50,204.0,560.0,,supplementary_large_baseline.csv,HyperCLOVA 204B
supplementary_large_baseline_51,207.0,41.2,,supplementary_large_baseline.csv,PanGu-α
supplementary_large_baseline_52,235.0,36000.0,,supplementary_large_baseline.csv,Qwen3-235B-A22B-Thinking (Jul 2025)
supplementary_large_baseline_53,235.0,36000.0,,supplementary_large_baseline.csv,Qwen3-235B-A22B (Jul 2025)
supplementary_large_baseline_54,235.0,36000.0,,supplementary_large_baseline.csv,Qwen3-235B-A22B
supplementary_large_baseline_55,236.0,11000.0,,supplementary_large_baseline.csv,K-EXAONE
supplementary_large_baseline_56,236.0,1263.6,,supplementary_large_baseline.csv,DeepSeek-V2.5
supplementary_large_baseline_57,236.0,3191.0,,supplementary_large_baseline.csv,DeepSeek-Coder-V2 236B
supplementary_large_baseline_58,236.0,8100.0,,supplementary_large_baseline.csv,DeepSeek-V2 (MoE-236B)
supplementary_large_baseline_59,245.7,180.0,,supplementary_large_baseline.csv,Yuan 1.0
supplementary_large_baseline_60,250.0,7000.0,,supplementary_large_baseline.csv,Aramco Metabrain AI
supplementary_large_baseline_61,253.0,603.0,,supplementary_large_baseline.csv,Llama Nemotron Ultra 253B
supplementary_large_baseline_62,260.0,668.0,,supplementary_large_baseline.csv,ERNIE 3.0 Titan
supplementary_large_baseline_63,269.0,1500.0,,supplementary_large_baseline.csv,ST-MoE
supplementary_large_baseline_64,280.0,300.0,,supplementary_large_baseline.csv,Gopher (280B)
supplementary_large_baseline_65,290.0,9000.0,,supplementary_large_baseline.csv,"Ling-Plus (""Bailing"")"
supplementary_large_baseline_66,300.0,1566.7,,supplementary_large_baseline.csv,ERNIE-4.5-300B-A47B
supplementary_large_baseline_67,300.0,942.0,,supplementary_large_baseline.csv,EXAONE 1.0
supplementary_large_baseline_68,300.0,1800.0,,supplementary_large_baseline.csv,SB-LM
supplementary_large_baseline_69,309.0,1310.7,,supplementary_large_baseline.csv,MiMo-V2-Flash
supplementary_large_baseline_70,314.0,6200.0,,supplementary_large_baseline.csv,Grok-1
supplementary_large_baseline_71,340.0,3598.0,,supplementary_large_baseline.csv,AMIE (Articulate Medical Intelligence Explorer)
supplementary_large_baseline_72,340.0,9000.0,,supplementary_large_baseline.csv,Nemotron-4 340B
supplementary_large_baseline_73,340.0,3600.0,,supplementary_large_baseline.csv,PaLM 2
supplementary_large_baseline_74,355.0,23100.0,,supplementary_large_baseline.csv,GLM-4.5
supplementary_large_baseline_75,357.0,23000.0,,supplementary_large_baseline.csv,GLM-4.6
supplementary_large_baseline_76,358.0,2057.7,,supplementary_large_baseline.csv,GLM-4.7
supplementary_large_baseline_77,389.0,7000.0,,supplementary_large_baseline.csv,Hunyuan-Large
supplementary_large_baseline_78,398.0,555.3,,supplementary_large_baseline.csv,Arcee Trinity Large
supplementary_large_baseline_79,400.0,30000.0,,supplementary_large_baseline.csv,Llama 4 Maverick
supplementary_large_baseline_80,405.0,0.3,,supplementary_large_baseline.csv,Hermes 3 405B
supplementary_large_baseline_81,405.0,15600.0,,supplementary_large_baseline.csv,Llama 3.1-405B
supplementary_large_baseline_82,456.0,7500.0,,supplementary_large_baseline.csv,MiniMax-M1-80k
supplementary_large_baseline_83,456.0,7500.0,,supplementary_large_baseline.csv,MiniMax-M1-40k
supplementary_large_baseline_84,456.0,7200.0,,supplementary_large_baseline.csv,MiniMax-Text-01
supplementary_large_baseline_85,480.0,7500.0,,supplementary_large_baseline.csv,Qwen3-Coder-480B-A35B
supplementary_large_baseline_86,480.0,133.1,,supplementary_large_baseline.csv,Arctic
supplementary_large_baseline_87,500.0,8350.0,,supplementary_large_baseline.csv,Doubao-pro
supplementary_large_baseline_88,500.0,5.3,,supplementary_large_baseline.csv,Microsoft MAI-1 (2024 unreleased)
supplementary_large_baseline_89,530.0,300.0,,supplementary_large_baseline.csv,MegaScale (530B)
supplementary_large_baseline_90,530.0,1226.4,,supplementary_large_baseline.csv,MegaScale (Production)
supplementary_large_baseline_91,530.0,270.0,,supplementary_large_baseline.csv,Megatron-Turing NLG 530B
supplementary_large_baseline_92,540.0,1.3,,supplementary_large_baseline.csv,U-PaLM (540B)
supplementary_large_baseline_93,540.0,1.4,,supplementary_large_baseline.csv,Flan-PaLM 540B
supplementary_large_baseline_94,540.4,26.0,,supplementary_large_baseline.csv,Minerva (540B)
supplementary_large_baseline_95,540.4,780.0,,supplementary_large_baseline.csv,PaLM (540B)
supplementary_large_baseline_96,560.0,23000.0,,supplementary_large_baseline.csv,LongCat-Flash
supplementary_large_baseline_97,560.0,16000.0,,supplementary_large_baseline.csv,Hunyuan-TurboS
supplementary_large_baseline_98,600.0,1835.0,,supplementary_large_baseline.csv,SenseChat 5.0
supplementary_large_baseline_99,600.0,1000.0,,supplementary_large_baseline.csv,GShard (600B)
supplementary_large_baseline_100,671.0,943.7,,supplementary_large_baseline.csv,DeepSeek-V3.2-Exp
supplementary_large_baseline_101,671.0,839.0,,supplementary_large_baseline.csv,DeepSeek-V3.1-Terminus
supplementary_large_baseline_102,671.0,840.0,,supplementary_large_baseline.csv,DeepSeek-V3.1
supplementary_large_baseline_103,671.0,14800.0,,supplementary_large_baseline.csv,DeepSeek-R1 (May 2025)
supplementary_large_baseline_104,671.0,14800.0,,supplementary_large_baseline.csv,DeepSeek-V3 (Mar 2025)
supplementary_large_baseline_105,671.0,14800.0,,supplementary_large_baseline.csv,DeepSeek-R1
supplementary_large_baseline_106,671.0,14800.0,,supplementary_large_baseline.csv,DeepSeek-V3
supplementary_large_baseline_107,718.0,717.0,,supplementary_large_baseline.csv,Pangu Ultra MoE
supplementary_large_baseline_108,744.0,1532.3,,supplementary_large_baseline.csv,GLM-5
supplementary_large_baseline_109,1000.0,700.0,,supplementary_large_baseline.csv,Kimi K2 Thinking
supplementary_large_baseline_110,1000.0,20000.0,,supplementary_large_baseline.csv,Ling-1T
supplementary_large_baseline_111,1000.0,36000.0,,supplementary_large_baseline.csv,Qwen3-Max
supplementary_large_baseline_112,1000.0,15500.0,,supplementary_large_baseline.csv,Kimi K2
supplementary_large_baseline_113,1000.0,0.1,,supplementary_large_baseline.csv,DLRM-2021
supplementary_large_baseline_114,1002.7,111.8,,supplementary_large_baseline.csv,M6-T
supplementary_large_baseline_115,1040.0,929.5,,supplementary_large_baseline.csv,Kimi K2.5
supplementary_large_baseline_116,1085.0,329.0,,supplementary_large_baseline.csv,PanGu-Σ
supplementary_large_baseline_117,1100.0,112.0,,supplementary_large_baseline.csv,MoE-1.1T
supplementary_large_baseline_118,1200.0,600.0,,supplementary_large_baseline.csv,GLaM
supplementary_large_baseline_119,1571.0,576.0,,supplementary_large_baseline.csv,QMoE: compressed SwitchTransformer
supplementary_large_baseline_120,1571.0,86.4,,supplementary_large_baseline.csv,Switch
supplementary_large_baseline_121,1750.0,4900.0,,supplementary_large_baseline.csv,Wu Dao 2.0
supplementary_large_baseline_122,1800.0,5416.7,,supplementary_large_baseline.csv,GPT-4 (Mar 2023)
supplementary_large_baseline_123,1800.0,5416.7,,supplementary_large_baseline.csv,GPT-4 (Jun 2023)
supplementary_large_baseline_124,2000.0,30000.0,,supplementary_large_baseline.csv,Llama 4 Behemoth (preview)
supplementary_large_baseline_125,3000.0,27777.8,,supplementary_large_baseline.csv,Grok 4
supplementary_large_baseline_126,3000.0,19444.4,,supplementary_large_baseline.csv,Grok 3
supplementary_large_baseline_127,3000.0,0.1,,supplementary_large_baseline.csv,DLRM-2022
supplementary_large_baseline_128,10000.0,0.1,,supplementary_large_baseline.csv,M6-10T
