observation_id,source_group,source_file,provenance,split_role,group_id,lineage_group,observed_fields,target_fields,is_duplicate,is_derived,is_extrapolated,is_condition_overlap,N_params_B,D_tokens_B,Q_score,val_loss,data_type,family,experiment_id,step,condition_key
B1_856,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,245.367,,2.2056,,Pythia,,117000,2.782831|245.367|
B1_857,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,247.464,,2.2051,,Pythia,,118000,2.782831|247.464|
B1_858,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,249.561,,2.2043,,Pythia,,119000,2.782831|249.561|
B1_859,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,251.658,,2.2038,,Pythia,,120000,2.782831|251.658|
B1_860,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,253.755,,2.2031,,Pythia,,121000,2.782831|253.755|
B1_861,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,255.853,,2.2025,,Pythia,,122000,2.782831|255.853|
B1_862,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,257.95,,2.202,,Pythia,,123000,2.782831|257.95|
B1_863,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,260.047,,2.2014,,Pythia,,124000,2.782831|260.047|
B1_864,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,262.144,,2.2008,,Pythia,,125000,2.782831|262.144|
B1_865,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,264.241,,2.2001,,Pythia,,126000,2.782831|264.241|
B1_866,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,266.338,,2.1997,,Pythia,,127000,2.782831|266.338|
B1_867,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,268.435,,2.1991,,Pythia,,128000,2.782831|268.435|
B1_868,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,270.533,,2.1986,,Pythia,,129000,2.782831|270.533|
B1_869,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,272.63,,2.1979,,Pythia,,130000,2.782831|272.63|
B1_870,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,274.727,,2.1974,,Pythia,,131000,2.782831|274.727|
B1_871,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,276.824,,2.1968,,Pythia,,132000,2.782831|276.824|
B1_872,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,278.921,,2.1964,,Pythia,,133000,2.782831|278.921|
B1_873,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,281.018,,2.1957,,Pythia,,134000,2.782831|281.018|
B1_874,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,283.116,,2.1952,,Pythia,,135000,2.782831|283.116|
B1_875,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,285.213,,2.1947,,Pythia,,136000,2.782831|285.213|
B1_876,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,287.31,,2.1942,,Pythia,,137000,2.782831|287.31|
B1_877,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,289.407,,2.1936,,Pythia,,138000,2.782831|289.407|
B1_878,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,291.504,,2.1931,,Pythia,,139000,2.782831|291.504|
B1_879,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,293.601,,2.1927,,Pythia,,140000,2.782831|293.601|
B1_880,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,295.698,,2.192,,Pythia,,141000,2.782831|295.698|
B1_881,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,297.796,,2.1916,,Pythia,,142000,2.782831|297.796|
B1_882,B,pythia_training_log_existing.csv,真实,fit,pythia_N_2.782831,pythia_N_2.782831,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,2.782831,299.893,,2.1911,,Pythia,,143000,2.782831|299.893|
B1_883,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,0.134,,4.0512,,Pythia,,64,6.86104|0.134|
B1_884,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,0.268,,3.6658,,Pythia,,128,6.86104|0.268|
B1_885,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,0.537,,3.3494,,Pythia,,256,6.86104|0.537|
B1_886,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,1.074,,3.0899,,Pythia,,512,6.86104|1.074|
B1_887,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,2.097,,2.8818,,Pythia,,1000,6.86104|2.097|
B1_888,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,4.194,,2.7039,,Pythia,,2000,6.86104|4.194|
B1_889,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,6.291,,2.6151,,Pythia,,3000,6.86104|6.291|
B1_890,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,8.389,,2.5577,,Pythia,,4000,6.86104|8.389|
B1_891,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,10.486,,2.5161,,Pythia,,5000,6.86104|10.486|
B1_892,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,12.583,,2.4841,,Pythia,,6000,6.86104|12.583|
B1_893,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,14.68,,2.4586,,Pythia,,7000,6.86104|14.68|
B1_894,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,16.777,,2.4371,,Pythia,,8000,6.86104|16.777|
B1_895,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,18.874,,2.4187,,Pythia,,9000,6.86104|18.874|
B1_896,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,20.972,,2.4032,,Pythia,,10000,6.86104|20.972|
B1_897,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,23.069,,2.3889,,Pythia,,11000,6.86104|23.069|
B1_898,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,25.166,,2.3764,,Pythia,,12000,6.86104|25.166|
B1_899,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,27.263,,2.3654,,Pythia,,13000,6.86104|27.263|
B1_900,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,29.36,,2.3553,,Pythia,,14000,6.86104|29.36|
B1_901,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,31.457,,2.3462,,Pythia,,15000,6.86104|31.457|
B1_902,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,33.554,,2.3377,,Pythia,,16000,6.86104|33.554|
B1_903,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,35.652,,2.3299,,Pythia,,17000,6.86104|35.652|
B1_904,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,37.749,,2.3225,,Pythia,,18000,6.86104|37.749|
B1_905,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,39.846,,2.3161,,Pythia,,19000,6.86104|39.846|
B1_906,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,41.943,,2.3096,,Pythia,,20000,6.86104|41.943|
B1_907,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,44.04,,2.3038,,Pythia,,21000,6.86104|44.04|
B1_908,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,46.137,,2.2982,,Pythia,,22000,6.86104|46.137|
B1_909,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,48.234,,2.2929,,Pythia,,23000,6.86104|48.234|
B1_910,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,50.332,,2.288,,Pythia,,24000,6.86104|50.332|
B1_911,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,52.429,,2.2832,,Pythia,,25000,6.86104|52.429|
B1_912,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,54.526,,2.2788,,Pythia,,26000,6.86104|54.526|
B1_913,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,56.623,,2.2746,,Pythia,,27000,6.86104|56.623|
B1_914,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,58.72,,2.2704,,Pythia,,28000,6.86104|58.72|
B1_915,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,60.817,,2.2666,,Pythia,,29000,6.86104|60.817|
B1_916,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,62.915,,2.2628,,Pythia,,30000,6.86104|62.915|
B1_917,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,65.012,,2.2594,,Pythia,,31000,6.86104|65.012|
B1_918,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,67.109,,2.2558,,Pythia,,32000,6.86104|67.109|
B1_919,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,69.206,,2.2528,,Pythia,,33000,6.86104|69.206|
B1_920,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,71.303,,2.2494,,Pythia,,34000,6.86104|71.303|
B1_921,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,73.4,,2.2463,,Pythia,,35000,6.86104|73.4|
B1_922,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,75.497,,2.2435,,Pythia,,36000,6.86104|75.497|
B1_923,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,77.595,,2.2406,,Pythia,,37000,6.86104|77.595|
B1_924,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,79.692,,2.238,,Pythia,,38000,6.86104|79.692|
B1_925,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,81.789,,2.2352,,Pythia,,39000,6.86104|81.789|
B1_926,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,83.886,,2.2327,,Pythia,,40000,6.86104|83.886|
B1_927,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,85.983,,2.2301,,Pythia,,41000,6.86104|85.983|
B1_928,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,88.08,,2.2278,,Pythia,,42000,6.86104|88.08|
B1_929,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,90.178,,2.2253,,Pythia,,43000,6.86104|90.178|
B1_930,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,92.275,,2.2231,,Pythia,,44000,6.86104|92.275|
B1_931,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,94.372,,2.2212,,Pythia,,45000,6.86104|94.372|
B1_932,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,96.469,,2.219,,Pythia,,46000,6.86104|96.469|
B1_933,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,98.566,,2.2169,,Pythia,,47000,6.86104|98.566|
B1_934,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,100.663,,2.2148,,Pythia,,48000,6.86104|100.663|
B1_935,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,102.76,,2.2129,,Pythia,,49000,6.86104|102.76|
B1_936,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,104.858,,2.211,,Pythia,,50000,6.86104|104.858|
B1_937,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,106.955,,2.209,,Pythia,,51000,6.86104|106.955|
B1_938,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,109.052,,2.2074,,Pythia,,52000,6.86104|109.052|
B1_939,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,111.149,,2.2056,,Pythia,,53000,6.86104|111.149|
B1_940,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,113.246,,2.2038,,Pythia,,54000,6.86104|113.246|
B1_941,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,115.343,,2.2021,,Pythia,,55000,6.86104|115.343|
B1_942,B,pythia_training_log_existing.csv,真实,fit,pythia_N_6.86104,pythia_N_6.86104,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,6.86104,117.441,,2.2005,,Pythia,,56000,6.86104|117.441|
